_id,p1,p2,p1_selected,p2_selected,p1_turn,Moves,active_player,most recent activity,p1c1,p1c2,p1c1_health,p1c2_health,p2c1_health,p2c2_health,usernames,p2c1,p2c2,start_time,p1_abandon,p1c1_stun,p1c2_stun,p2_abandon,p2c1_stun,p2c2_stun,elo_scores_at_end,skill_points_at_end,end_time,winner,seen_by_one,balance_code
2384,,,TRUE,TRUE,FALSE,"['p2Gp1R_29', 'p1Rp2R_93', 'p2Gp1R_2', 'p1Rp2R_62', 'p2Gp1R_75', 'p1Bp2G_50', 'p2Gp1B_72', 'p1Bp2G_22', 'p2Gp1B_28', 'p1Bp2G_19', 'p2Gp1B_2', 'p1Bp2G_37']",cwallis,"['2020-04-16 21:03:23.312000', 'p1']",Barbarian,Rogue,1,0,0,0,"['sstein', 'cwallis']",Rogue,Gunner,00:18.4,0,0,0,0,0,0,"{'sstein': 1052.9864060991458, 'cwallis': 1723.795259999336}","{'sstein': 290, 'cwallis': 2300}",03:24.9,1,1,
2385,,,TRUE,TRUE,TRUE,"['p2Gp1K_21', 'p1Kp2G_37', 'p2Gp1K_16', 'p1Kp2K_76', 'p2Gp1K_35', 'p1Kp2K_19', 'p2Gp1K_33', 'p1Bp2K_13', 'p2Gp1B_88', 'p1Bp2K_33', 'p2Gp1B_15', 'p1Bp2K_15', 'p2Gp1B_90', 'p1Bp2K_11', 'p2Kp1B_68']",alan,"['2020-04-16 21:03:39.149000', 'p2']",Knight,Barbarian,0,0,3,8,"['alan', 'Jamie']",Knight,Gunner,35:20.1,0,0,0,0,0,0,"{'Jamie': -434.580643455907, 'alan': 1097.2229228972537}","{'Jamie': 3160, 'alan': 744}",03:40.2,2,1,
2386,,,TRUE,TRUE,TRUE,"['p2Gp1G_82', 'p1Gp2G_67', 'p2Gp1G_45', 'p1Bp2G_28', 'p2Gp1B_22', 'p1Bp2G_8', 'p2Gp1B_6', 'p1Bp2G_86', 'p2Rp1B_71', 'p1Bp2R_81', 'p2Rp1B_78']",Jamie,"['2020-04-16 21:04:20.550000', 'p2']",Barbarian,Gunner,0,0,0,5,"['Jamie', 'creilly1']",Gunner,Rogue,01:47.0,0,0,0,0,0,0,"{'creilly1': 2961.0220050049934, 'Jamie': -466.5806433311275}","{'creilly1': 2593, 'Jamie': 3145}",04:22.1,2,1,
2387,,,FALSE,TRUE,FALSE,[],none,"['2020-04-16 21:04:50.882000', 'p2']",,,99,99,99,99,"['creilly1', 'Jamie']",Knight,Barbarian,,,,,,,,,,,,,
2388,,,TRUE,TRUE,FALSE,"['p1Kp2R_18', 'p2Gp1K_48', 'p1Kp2G_67', 'p2Gp1K_33', 'p1Kp2G_12', 'p2Rp1K_4', 'p1Kp2G_90', 'p2Rp1K_77', 'p1Hp2R_87', 'p2Rp1H_46', 'p1Hp2Rp1H_67', 'p2Rp1H_89', 'p1Hp2Rp1H_13', 'p2Rp1H_0', 'p1Hp2Rp1H_85', 'p2Rp1H_59', 'p1Hp2Rp1H_22']",cwallis,"['2020-04-16 21:08:25.475000', 'p1']",Knight,Healer,0,4,0,0,"['umachan', 'cwallis']",Gunner,Rogue,55:16.7,0,0,0,0,0,0,"{'umachan': 1009.3612534047385, 'cwallis': 1723.2815103743712}","{'umachan': 488, 'cwallis': 2300}",08:26.8,1,1,
2389,,,TRUE,TRUE,FALSE,"['p1Gp2W_5', 'p2Wp1G_48', 'p1Bp2W_93', 'p2Wp1G_59', 'p1Bp2W_45', 'p2Bp1G_92', 'p1Gp2W_33', 'p2Bp1G_77', 'p1Bp2B_30', 'p2Bp1B_38', 'p1Bp2B_59', 'p2Bp1B_93', 'p1Bp2B_41']",sstein,"['2020-04-16 21:09:40.608000', 'p1']",Barbarian,Gunner,2,0,0,0,"['cwallis', 'sstein']",Barbarian,Wizard,04:19.0,0,0,0,0,0,0,"{'cwallis': 1754.6202928440111, 'sstein': 1021.6476236295059}","{'cwallis': 2330, 'sstein': 285}",09:42.3,1,1,
2390,,,TRUE,TRUE,FALSE,"['p1Kp2G_78', 'p2Gp1K_92', 'p1Kp2G_46', 'p2Hp1K_98', 'p1Kp2H_43', 'p2Hp1Kp2H_30', 'p1Kp2H_51', 'p2Hp1Kp2H_81', 'p1Bp2H_95', 'p2Hp1Bp2H_37', 'p1Bp2H_5', 'p2Hp1Bp2H_30', 'p1Bp2H_61']",cwallis,"['2020-04-16 21:10:24.833000', 'p1']",Knight,Barbarian,0,6,0,0,"['Jamie', 'cwallis']",Healer,Gunner,07:53.7,0,0,0,0,0,0,"{'Jamie': -466.5805525636483, 'cwallis': 1754.6202032773417}","{'Jamie': 3208, 'cwallis': 2325}",10:26.3,1,1,
2391,,,TRUE,TRUE,FALSE,"['p1Mp2G_74', 'p1Mp2G_32', 'p1Mp2G_77', 'p1Mp2G_55', 'p1Mp2G_97', 'p1Mp2G_87', 'p1Mp2G_90', 'p1Mp2G_68', 'p1Mp2R_64', 'p1Mp2R_61', 'p1Mp2R_30', 'p1Mp2R_48', 'p1Mp2R_87', 'p1Mp2R_1', 'p2Rp1M_76', 'p1Mp2R_28', 'p1Mp2R_12', 'p2Rp1M_82', 'p1Bp2R_15', 'p2Rp1B_29', 'p1Bp2R_57']",creilly1,"['2020-04-16 21:15:12.797000', 'p1']",Monk,Barbarian,0,7,0,0,"['Fbomb', 'creilly1']",Gunner,Rogue,02:50.7,0,0,0,0,0,0,"{'Fbomb': 921.5741837623469, 'creilly1': 2961.0217500131275}","{'Fbomb': 230, 'creilly1': 2578}",15:14.3,1,1,
2392,,,TRUE,TRUE,FALSE,"['p1Gp2K_94', 'p2Kp1G_56', 'p1Gp2K_58', 'p2Kp1G_6', 'p1Gp2K_43', 'p2Bp1G_18', 'p1Gp2B_38', 'p2Bp1G_23', 'p1Gp2B_13', 'p2Bp1G_81', 'p1Rp2B_27']",Jamie,"['2020-04-16 21:18:07.622000', 'p1']",Gunner,Rogue,1,8,0,0,"['creilly1', 'Jamie']",Knight,Barbarian,09:54.2,0,0,0,0,0,0,"{'creilly1': 2993.021749926801, 'Jamie': -498.5805524773218}","{'creilly1': 2625, 'Jamie': 3200}",18:09.0,1,1,
2393,,,FALSE,FALSE,FALSE,[],none,"['2020-04-16 21:21:10.127000', 'cwallis']",,,,,,,,,,,,,,,,,,,,,,
2394,,,TRUE,TRUE,FALSE,"['p2Wp1G_83', 'p1Kp2W_98', 'p2Wp1G_99', 'p1Kp2W_48', 'p2Rp1G_91', 'p1Kp2R_24', 'p2Rp1K_70', 'p1Kp2R_72', 'p2Rp1K_3', 'p1Kp2R_29', 'p2Rp1K_46', 'p1Kp2R_56']",cptKav,"['2020-04-16 21:06:29.317000', 'p1']",Knight,Gunner,4,0,0,0,"['Jamie', 'cptKav']",Rogue,Wizard,49:37.8,0,0,0,0,0,0,"{'Jamie': -466.5806421303178, 'cptKav': 2503.6896689041755}","{'Jamie': 3176, 'cptKav': 2223}",06:30.8,1,1,
2395,,,TRUE,TRUE,FALSE,"['p2Rp1G_97', 'p1Gp2R_45', 'p2Rp1G_44', 'p1Kp2R_10', 'p2Wp1K_5', 'p1Kp2R_12', 'p2Wp1K_35', 'p1_skip', 'p2Wp1K_79', 'p1_skip']",Gerr,"['2020-04-15 21:15:00.685000', 'p1']",Knight,Gunner,6,0,4,8,"['georgedo', 'Gerr']",Rogue,Wizard,14:20.1,0,0,0,0,0,0,,,,,,
2396,,,TRUE,TRUE,TRUE,"['p1Gp2M_31', 'p2Mp1G_27', 'p2Mp1G_30', 'p2Mp1G_9', 'p1Gp2M_20', 'p2Mp1G_31', 'p2Mp1R_35', 'p2Mp1R_39', 'p2Mp1R_96', 'p2Rp1R_29', 'p1Gp2M_94', 'p2Rp1G_19', 'p1Gp2R_24', 'p2Rp1G_92']",creilly1,"['2020-04-16 21:36:19.468000', 'p2']",Gunner,Rogue,0,0,0,7,"['creilly1', 'Deanerbeck']",Monk,Rogue,02:33.5,0,0,0,0,0,0,"{'Deanerbeck': 1016.4440393119362, 'creilly1': 2993.02138374242}","{'Deanerbeck': 1592, 'creilly1': 2610}",36:21.6,2,1,
2397,,,TRUE,FALSE,FALSE,[],none,"['2020-04-15 14:48:46.061000', 'p1']",Monk,Rogue,99,99,99,99,"['tanini', 'bladestoe']",,,,,,,,,,,,,,,
2398,,,FALSE,FALSE,FALSE,[],none,"['2020-04-16 21:43:19.349000', 'tanini']",,,,,,,,,,,,,,,,,,,,,,
2399,,,TRUE,TRUE,FALSE,"['p1Gp2W_15', 'p2Wp1G_21', 'p1Hp2Wp1G_49', 'p2Wp1G_79', 'p1Hp2Wp1G_31', 'p2Wp1G_26', 'p1Hp2Wp1G_38', 'p2Bp1G_40', 'p1Hp2Wp1G_66', 'p2Bp1G_19', 'p1Hp2Bp1G_82', 'p2Bp1H_45', 'p1Gp2B_61', 'p2Bp1G_74', 'p1Hp2Bp1H_94', 'p2Bp1H_90', 'p1Hp2Bp1H_30']",creilly2,"['2020-04-16 20:17:39.104000', 'p1']",Gunner,Healer,0,4,0,0,"['cwallis', 'creilly2']",Wizard,Barbarian,10:25.8,0,0,0,0,0,0,"{'cwallis': 1698.0516228679824, 'creilly2': -520.414999248452}","{'cwallis': 2175, 'creilly2': 1655}",17:40.6,1,1,
2400,,,TRUE,TRUE,TRUE,"['p2Ap1W_33p1B_88', 'p1Wp2A_9', 'p2Ap1W_21p1B_10', 'p1Wp2A_47', 'p2Bp1W_30', 'p1Wp2B_31', 'p2Ap1W_18p1B_11', 'p1Bp2A_41', 'p2Bp1B_98', 'p1Bp2A_72', 'p2Bp1B_37', 'p1Bp2B_47', 'p2Bp1B_33']",sophie,"['2020-04-16 16:09:08.451000', 'p2']",Wizard,Barbarian,0,0,0,3,"['sophie', 'probablytom']",Archer,Barbarian,37:04.0,0,0,0,0,0,0,"{'probablytom': 2472.396113880601, 'sophie': 1116.0374095954794}","{'probablytom': 2337, 'sophie': 157}",09:09.1,2,1,
2401,,,TRUE,TRUE,TRUE,"['p2Mp1H_90', 'p2Mp1H_80', 'p2Mp1H_20', 'p2Mp1H_67', 'p2Mp1H_54', 'p2Rp1H_11', 'p1Hp2Mp1H_94', 'p2Mp1H_33', 'p2Rp1H_48', 'p1Kp2M_75', 'p2Mp1K_85', 'p2Mp1K_88', 'p2Mp1K_94', 'p2Mp1K_40', 'p2Mp1K_64', 'p2Rp1K_74']",Nari,"['2020-04-16 21:47:12.632000', 'p2']",Knight,Healer,0,0,1,8,"['Nari', 'Deanerbeck']",Monk,Rogue,26:18.0,0,0,0,0,0,0,"{'Deanerbeck': 1017.586860313, 'Nari': 1619.2912240095663}","{'Deanerbeck': 1677, 'Nari': 1271}",47:15.6,2,1,
2402,,,FALSE,TRUE,FALSE,[],none,"['2020-04-16 21:11:07.430000', 'p2']",,,99,99,99,99,"['umachan', 'creilly1']",Gunner,Rogue,,,,,,,,,,,,,
2403,,,TRUE,TRUE,TRUE,"['p2Mp1R_81', 'p2Mp1R_53', 'p2Mp1R_4', 'p1Gp2M_77', 'p2Mp1R_42', 'p2Mp1G_93', 'p2Mp1G_49', 'p2Mp1G_74', 'p2Rp1G_27', 'p1Rp2M_71', 'p2Rp1R_31']",creilly1,"['2020-04-16 21:56:57.064000', 'p2']",Gunner,Rogue,0,0,0,8,"['creilly1', 'Deanerbeck']",Monk,Rogue,47:30.9,0,0,0,0,0,0,"{'Deanerbeck': 1017.5872289158316, 'creilly1': 2993.021015139588}","{'Deanerbeck': 1727, 'creilly1': 2600}",57:03.6,2,1,
2404,,,TRUE,TRUE,TRUE,"['p1Gp2M_90', 'p2Mp1G_35', 'p2Mp1G_59', 'p2Mp1G_71', 'p2Rp1W_83', 'p1Gp2M_43', 'p2Rp1W_41', 'p1Gp2R_11', 'p2Rp1G_94']",apropos0,"['2020-04-16 21:45:35.019000', 'p2']",Wizard,Gunner,0,0,0,7,"['apropos0', 'Deanerbeck']",Monk,Rogue,45:58.7,0,0,0,0,0,0,"{'Deanerbeck': 1016.6256088030477, 'apropos0': 1913.7168207210516}","{'Deanerbeck': 1641, 'apropos0': 2400}",45:37.2,2,1,
2405,,,TRUE,FALSE,FALSE,[],none,"['2020-04-16 14:59:00.221000', 'p1']",Knight,Rogue,99,99,99,99,"['dalinar', 'shverma']",,,,,,,,,,,,,,,
2406,,,TRUE,FALSE,FALSE,[],none,"['2020-04-16 14:58:47.201000', 'p1']",Rogue,Archer,99,99,99,99,"['dalinar', 'yermaw']",,,,,,,,,,,,,,,
2407,,,TRUE,TRUE,FALSE,"['p1Rp2K_86', 'p2Rp1W_69', 'p1Rp2K_50', 'p2Rp1W_4', 'p1Rp2K_45', 'p2Rp1W_95', 'p1Rp2R_26', 'p2Rp1R_4', 'p1Rp2R_67']",elennon,"['2020-04-16 21:07:16.443000', 'p1']",Wizard,Rogue,0,8,0,0,"['charlotte', 'elennon']",Knight,Rogue,07:36.0,0,0,0,0,0,0,"{'charlotte': 1039.0407962860959, 'elennon': 983.8832655057896}","{'charlotte': 835, 'elennon': 916}",07:18.2,1,1,
2408,,,TRUE,TRUE,FALSE,"['p2Rp1R_1', 'p1Bp2W_58', 'p2Rp1R_40', 'p1Rp2W_83', 'p2Rp1R_69', 'p1Bp2R_61', 'p2Rp1B_89', 'p1Bp2R_23', 'p2Rp1B_54', 'p1Bp2R_63']",creilly2,"['2020-04-16 23:07:46.740000', 'p1']",Barbarian,Rogue,4,0,0,0,"['tanini', 'creilly2']",Wizard,Rogue,06:19.9,0,0,0,0,0,0,"{'tanini': 3185.785946451521, 'creilly2': -552.414999227576}","{'tanini': 2167, 'creilly2': 1650}",07:48.0,1,1,
2409,,,TRUE,TRUE,FALSE,"['p1Bp2K_62', 'p2Kp1R_9', 'p1Bp2K_25', 'p2Kp1B_39', 'p1Rp2K_77', 'p2Hp1R_31', 'p1Bp2H_54']",Cormac,"['2020-04-15 14:07:45.955000', 'p1']",Barbarian,Rogue,10,6,0,7,"['tanini', 'Cormac']",Knight,Healer,04:51.6,0,0,0,0,0,0,,,,,,
2410,,,TRUE,TRUE,TRUE,"['p2Gp1M_68', 'p1Mp2G_78', 'p1Mp2G_14', 'p2Rp1M_33', 'p1Bp2R_92', 'p2Gp1B_46', 'p1Bp2R_43', 'p2Gp1B_0', 'p1Bp2R_73', 'p2Gp1B_1', 'p1Bp2G_27', 'p2Gp1B_26']",dalinar,"['2020-04-16 23:03:22.985000', 'p2']",Barbarian,Monk,0,0,2,0,"['dalinar', 'tanini']",Gunner,Rogue,22:18.6,0,0,0,0,0,0,"{'tanini': 3153.785946472397, 'dalinar': 574.1908587843666}","{'tanini': 2132, 'dalinar': 742}",03:24.2,2,1,
2411,,,TRUE,FALSE,FALSE,[],none,"['2020-04-10 16:03:56.697000', 'p1']",Archer,Rogue,99,99,99,99,"['Williscraft', 'Doodad']",,,,,,,,,,,,,,,
2412,,,TRUE,FALSE,FALSE,[],none,"['2020-04-10 16:04:01.325000', 'p1']",Archer,Rogue,99,99,99,99,"['Williscraft', 'glkenny']",,,,,,,,,,,,,,,
2413,,,TRUE,TRUE,TRUE,"['p2Mp1M_31', 'p2Mp1M_6', 'p1Mp2M_59', 'p1Mp2M_48', 'p1Mp2M_17', 'p2Mp1M_54', 'p2Mp1M_93', 'p2Mp1M_30', 'p2Mp1M_65', 'p2Mp1M_32', 'p2Mp1M_95', 'p2Mp1R_86', 'p2Mp1R_76', 'p2Mp1R_92', 'p2Mp1R_3', 'p1Rp2M_20', 'p2Mp1R_13', 'p1Rp2M_13', 'p2Mp1R_66', 'p2Gp1R_63']",ECDr,"['2020-04-17 00:03:48.625000', 'p2']",Monk,Rogue,0,0,5,8,"['ECDr', 'norgart']",Monk,Gunner,56:17.4,0,0,0,0,0,0,"{'norgart': 1458.985907679297, 'ECDr': -366.8908887299848}","{'norgart': 849, 'ECDr': 1815}",03:50.0,2,1,
2414,,,TRUE,TRUE,TRUE,"['p1Kp2G_30', 'p2Mp1K_54', 'p2Mp1K_90', 'p2Mp1K_31', 'p2Mp1K_95', 'p2Mp1K_11', 'p1Kp2G_31', 'p2Mp1K_18']",oxocube,"['2020-04-14 19:25:35.317000', 'p2']",Rogue,Knight,8,6,8,7,"['oxocube', 'Sabotage']",Gunner,Monk,12:09.9,0,0,0,0,0,0,,,,,,
2415,,,TRUE,TRUE,TRUE,"['p2Mp1R_30', 'p2Mp1R_47', 'p2Mp1R_23', 'p2Mp1G_50', 'p2Mp1G_61', 'p2Mp1G_75', 'p2Rp1R_8', 'p1Gp2M_70', 'p2Rp1G_8', 'p1Gp2M_54', 'p2Rp1R_19', 'p1Gp2R_46', 'p2Rp1G_0', 'p1Rp2R_8', 'p2Rp1R_40', 'p1Gp2R_20', 'p2Rp1G_89']",creilly1,"['2020-04-17 05:46:46.162000', 'p2']",Gunner,Rogue,0,0,0,3,"['creilly1', 'Deanerbeck']",Monk,Rogue,38:06.1,0,0,0,0,0,0,"{'Deanerbeck': 1017.5875975202274, 'creilly1': 2993.020646535192}","{'Deanerbeck': 1786, 'creilly1': 2600}",46:48.7,2,1,
2416,,,TRUE,TRUE,TRUE,"['p1Mp2G_32', 'p1Mp2G_14', 'p2Gp1M_89', 'p1Mp2G_6', 'p2Gp1M_92', 'p1Rp2G_8', 'p2Wp1R_7', 'p1Rp2G_55', 'p2Gp1R_27', 'p1Rp2G_37', 'p2Wp1R_85', 'p1_skip', 'p2Wp1R_50']",georgedo,"['2020-04-16 21:55:53.014000', 'p2']",Monk,Rogue,0,0,0,8,"['georgedo', 'pool27']",Gunner,Wizard,02:52.0,0,0,1,0,0,0,"{'pool27': 1800.8718188537996, 'georgedo': 1450.733942986715}","{'pool27': 1640, 'georgedo': 1660}",55:54.3,2,1,
2417,,,TRUE,FALSE,FALSE,[],none,"['2020-04-16 14:18:09.660000', 'p1']",Monk,Rogue,99,99,99,99,"['georgedo', 'shverma']",,,,,,,,,,,,,,,
2418,,,TRUE,FALSE,FALSE,[],none,"['2020-04-16 21:37:37.167000', 'p1']",Monk,Rogue,99,99,99,99,"['georgedo', 'CaptainMeme']",,,,,,,,,,,,,,,
2419,,,TRUE,TRUE,TRUE,"['p2Wp1A_21', 'p1Rp2K_45', 'p2Kp1A_92', 'p1Ap2W_97p2K_3', 'p2Kp1R_88', 'p1Ap2W_51p2K_32', 'p2Kp1R_9', 'p1Rp2K_73', 'p2Wp1R_52', 'p1Ap2W_44', 'p2Wp1R_23', 'p1Ap2W_12', 'p2Wp1A_74']",sstein,"['2020-04-17 07:36:04.798000', 'p2']",Archer,Rogue,0,0,2,0,"['sstein', 'Marv_911']",Wizard,Knight,07:37.8,0,1,0,0,0,0,"{'Marv_911': 1223.9198958730515, 'sstein': 998.0745364316452}","{'Marv_911': 203, 'sstein': 285}",36:05.7,2,1,
2420,,,TRUE,FALSE,FALSE,[],none,"['2020-04-16 14:04:26.316000', 'p1']",Archer,Rogue,99,99,99,99,"['sstein', 'oxocube']",,,,,,,,,,,,,,,
2421,,,TRUE,FALSE,FALSE,[],none,"['2020-04-16 14:04:31.323000', 'p1']",Archer,Rogue,99,99,99,99,"['sstein', 'Elessar']",,,,,,,,,,,,,,,
2422,,,TRUE,TRUE,FALSE,"['p1Ap2G_96p2R_38', 'p2Gp1A_85', 'p1Ap2G_47p2R_10', 'p2Gp1A_69', 'p1Bp2R_32', 'p2Gp1B_89', 'p1Bp2R_95', 'p2Gp1B_82', 'p1Bp2G_37']",creilly1,"['2020-04-17 08:25:15.452000', 'p1']",Barbarian,Archer,2,0,0,0,"['cptKav', 'creilly1']",Gunner,Rogue,51:32.2,0,0,0,0,0,0,"{'cptKav': 2505.4951803019576, 'creilly1': 2991.21513513741}","{'cptKav': 2277, 'creilly1': 2600}",25:16.4,1,1,
2423,,,TRUE,TRUE,FALSE,"['p2Kp1M_30', 'p1Mp2W_62', 'p1Mp2W_57', 'p1Mp2W_95', 'p1Mp2W_83', 'p1Mp2W_73', 'p1Mp2W_37', 'p1Mp2W_76', 'p1Mp2W_88', 'p1Mp2K_57', 'p1Mp2K_45', 'p1Mp2K_32', 'p1Mp2K_96', 'p1Mp2K_68', 'p1Mp2K_7', 'p2Kp1G_31', 'p1Mp2K_7', 'p2Kp1G_79', 'p1Mp2K_38', 'p1Gp2K_71']",alan,"['2020-04-17 00:03:32.625000', 'p1']",Gunner,Monk,4,7,0,0,"['norgart', 'alan']",Knight,Wizard,50:16.8,0,0,0,0,0,0,"{'norgart': 1426.9871678651016, 'alan': 1069.9946917152859}","{'norgart': 799, 'alan': 745}",03:34.0,1,1,
2424,,,TRUE,FALSE,FALSE,[],none,"['2020-04-16 15:02:20.028000', 'p1']",Gunner,Barbarian,99,99,99,99,"['probablytom', 'Marta']",,,,,,,,,,,,,,,
2425,,,FALSE,TRUE,FALSE,[],none,"['2020-04-17 00:04:01.153000', 'p2']",,,99,99,99,99,"['dsomerville', 'norgart']",Gunner,Healer,,,,,,,,,,,,,
2426,,,TRUE,TRUE,TRUE,"['p2Wp1G_74', 'p1Wp2K_26', 'p2Wp1W_79', 'p1Gp2K_2', 'p2Kp1G_69', 'p1Gp2K_56', 'p2Wp1G_71', 'p1Wp2K_96', 'p2Wp1W_24', 'p1_skip', 'p2Wp1W_16', 'p1_skip', 'p2Wp1W_51']",bladestoe,"['2020-04-16 19:46:23.967000', 'p2']",Gunner,Wizard,0,0,1,8,"['bladestoe', 'rocinante']",Knight,Wizard,51:21.5,0,0,1,0,0,0,"{'rocinante': 1161.3998324951574, 'bladestoe': 1009.5034181456143}","{'rocinante': 206, 'bladestoe': 700}",46:30.5,2,1,
2427,,,TRUE,TRUE,TRUE,"['p1Rp2R_75', 'p2Mp1R_23', 'p2Mp1R_35', 'p2Mp1R_47', 'p2Mp1W_58', 'p2Mp1W_70', 'p2Mp1W_43', 'p2Rp1R_63', 'p1Wp2R_7', 'p2Rp1W_33']",charlotte,"['2020-04-16 21:44:07.965000', 'p2']",Wizard,Rogue,0,0,7,5,"['charlotte', 'tanini']",Monk,Rogue,08:09.8,0,0,0,0,0,0,"{'tanini': 3121.7859629222476, 'charlotte': 1007.0410352229941}","{'tanini': 2102, 'charlotte': 840}",44:09.0,2,1,
2428,,,TRUE,FALSE,FALSE,[],none,"['2020-04-17 05:02:14.788000', 'p1']",Monk,Gunner,99,99,99,99,"['Fbomb', 'kubajj']",,,,,,,,,,,,,,,
2429,,,TRUE,TRUE,TRUE,"['p1Kp2M_37', 'p2Mp1W_61', 'p2Mp1K_23', 'p2Mp1W_9', 'p1Kp2M_57', 'p2Mp1W_74', 'p2Mp1W_22', 'p2Mp1K_26', 'p2Mp1K_77', 'p2Mp1K_8', 'p1Kp2M_8', 'p2Mp1K_78', 'p2Mp1K_47', 'p2Rp1K_55', 'p1Wp2R_56', 'p2Mp1W_15', 'p1Wp2R_79', 'p2Mp1W_83', 'p2Mp1W_23', 'p2Mp1W_80', 'p2Mp1W_49', 'p2Mp1W_34']",cptKav,"['2020-04-17 10:04:46.597000', 'p2']",Knight,Wizard,0,0,3,4,"['cptKav', 'creilly1']",Monk,Rogue,27:28.4,0,0,0,0,0,1,"{'creilly1': 3021.3738823792637, 'cptKav': 2475.336433060104}","{'creilly1': 2636, 'cptKav': 2271}",04:47.8,2,1,
2430,,,TRUE,TRUE,FALSE,"['p1Mp2M_48', 'p1Mp2M_48', 'p1Rp2M_34', 'p2Rp1M_18', 'p1Mp2R_7', 'p2Rp1M_83', 'p1Mp2R_12', 'p2Rp1M_40', 'p1Rp2R_31', 'p2Rp1R_98', 'p1Rp2R_26']",Deanerbeck,"['2020-04-17 10:04:55.216000', 'p1']",Monk,Rogue,0,5,0,0,"['creilly1', 'Deanerbeck']",Monk,Rogue,57:42.8,0,0,0,0,0,0,"{'creilly1': 3053.373569281463, 'Deanerbeck': 985.587910618028}","{'creilly1': 2667, 'Deanerbeck': 1781}",04:56.6,1,1,
2431,,,TRUE,TRUE,TRUE,"['p2Mp1G_18', 'p1Gp2M_6', 'p2Mp1G_45', 'p2Mp1G_34', 'p2Mp1G_90', 'p2Mp1G_79', 'p2Mp1G_59', 'p2Bp1G_99', 'p1Hp2M_36', 'p2Mp1H_63', 'p2Mp1H_62', 'p2Mp1H_31', 'p2Mp1H_51', 'p2Mp1H_16', 'p1Hp2Mp1H_5', 'p2Bp1H_94', 'p1Hp2Mp1H_54', 'p2Mp1H_74', 'p2Bp1H_12', 'p1Hp2Mp1H_15', 'p2Bp1H_39', 'p1Hp2Bp1H_79', 'p2Bp1H_28']",Nari,"['2020-04-17 03:56:53.913000', 'p2']",Gunner,Healer,0,0,0,8,"['Nari', 'rocinante']",Monk,Barbarian,54:11.4,0,0,0,0,0,0,"{'rocinante': 1143.9948013013766, 'Nari': 1617.363247847878}","{'rocinante': 261, 'Nari': 1300}",57:00.4,2,1,
2432,,,TRUE,TRUE,FALSE,"['p1Gp2R_38', 'p2Rp1G_15', 'p1Gp2R_55', 'p2Wp1G_33', 'p1Hp2Wp1G_35', 'p2Wp1G_91', 'p1Hp2Wp1G_53', 'p2Wp1G_81', 'p1Hp2Wp1G_24', 'p2Wp1G_99', 'p1Hp2Wp1G_47']",Gerr,"['2020-04-17 09:17:04.141000', 'p1']",Gunner,Healer,4,10,0,0,"['probablyrob', 'Gerr']",Wizard,Rogue,53:18.6,0,0,0,0,0,0,"{'probablyrob': 1105.5029573543875, 'Gerr': 1086.4053293249663}","{'probablyrob': 578, 'Gerr': 800}",17:05.7,1,1,
2433,,,TRUE,TRUE,TRUE,"['p2Mp1K_13', 'p1Kp2G_67', 'p2Mp1K_52', 'p2Mp1K_9', 'p1Kp2G_29', 'p2Mp1K_23', 'p2Mp1K_56', 'p2Mp1K_24', 'p2Gp1K_11', 'p1Kp2G_87', 'p2Mp1K_34', 'p2Mp1K_91', 'p2Mp1K_75', 'p2Mp1K_62', 'p2Mp1K_43', 'p2Mp1H_52', 'p2Mp1H_33', 'p2Mp1H_91', 'p2Mp1H_96', 'p2Mp1H_78', 'p2Mp1H_83', 'p2Mp1H_13', 'p1Hp2Mp1H_55', 'p2Mp1H_87', 'p2Mp1H_21', 'p2Mp1H_75', 'p2Mp1H_81', 'p2Mp1H_34']",sstein,"['2020-04-17 10:22:06.105000', 'p2']",Knight,Healer,0,0,5,0,"['sstein', 'probablytom']",Monk,Gunner,18:39.7,0,0,0,0,0,0,"{'probablytom': 2555.971992563339, 'sstein': 966.0794379152887}","{'probablytom': 2440, 'sstein': 280}",22:06.6,2,1,
2434,,,TRUE,TRUE,FALSE,"['p1Rp2B_65', 'p2Mp1R_6', 'p1Rp2B_99', 'p2Mp1W_91', 'p2Mp1W_81', 'p2Mp1W_71', 'p2Mp1R_20', 'p2Mp1R_82', 'p2Mp1R_25', 'p2Bp1W_12', 'p1Rp2B_53', 'p2Mp1W_62', 'p2Mp1W_26', 'p2Mp1W_13', 'p1Wp2M_25', 'p2_skip', 'p1Wp2M_92', 'p2_skip', 'p1Wp2M_90', 'p2_skip', 'p1Wp2M_61']",tanini,"['2020-04-17 10:29:22.351000', 'p1']",Wizard,Rogue,3,5,0,0,"['charlotte', 'tanini']",Barbarian,Monk,32:54.7,0,0,0,0,0,1,"{'charlotte': 1007.0411303463429, 'tanini': 3217.785562467092}","{'charlotte': 890, 'tanini': 2200}",29:24.1,1,1,
