,balance_code,mmr_p1,mmr_p2,mmr_winner,winrate1,winrate2
1939,1.0,994,4418,4418,0.4,0.428571429
1940,1.0,4418,6337,6337,0.6,0.5660377360000001
1941,1.0,994,4418,4418,0.4,0.75
1942,1.0,13656,2456,2456,0.556485356,0.25
1943,1.0,9660,1435,1435,0.5,1.0
1944,1.0,6337,3007,3007,0.0,0.7777777779999999
1945,1.0,15558,2047,15558,1.0,0.4
1946,1.0,1908,2047,1908,0.5,0.48387096799999996
1947,1.0,4418,1403,4418,0.556818182,0.4
1948,1.0,4418,6337,6337,0.566666667,0.5660377360000001
1949,1.0,1403,4418,1403,0.28571428600000004,0.566666667
1950,1.0,4418,1403,4418,0.556818182,0.0
1951,1.0,1403,15558,15558,0.0,0.597325409
1952,1.0,1403,4418,4418,0.28571428600000004,0.6
1953,1.0,1403,4418,4418,0.28571428600000004,0.556818182
1954,1.0,1403,4418,4418,0.0,0.566666667
1955,1.0,1403,4418,1403,0.28571428600000004,0.36842105299999994
1956,1.0,4418,1403,4418,0.6,0.28571428600000004
1957,1.0,1403,4418,4418,0.28571428600000004,0.556818182
1958,1.0,4230,1162,1162,0.6105263160000001,0.375
1959,1.0,1403,4418,4418,0.0,0.566666667
1960,1.0,1403,4418,4418,0.0,0.75
1961,1.0,9660,4983,9660,0.5,0.3125
1962,1.0,1403,4418,4418,0.28571428600000004,0.566666667
1963,1.0,1403,4418,1403,0.5,0.31578947399999996
1964,1.0,1403,4418,4418,0.5,0.556818182
1965,1.0,1403,4418,4418,0.0,0.566666667
1966,1.0,4418,1403,4418,0.75,0.0
1967,1.0,1403,4418,4418,0.5,0.566666667
1968,1.0,1403,4418,1403,0.333333333,0.6
1969,1.0,1403,4418,4418,0.333333333,0.556818182
1970,1.0,8524,4230,4230,0.487179487,0.6105263160000001
1971,1.0,9660,8524,9660,0.5,0.487179487
1972,1.0,1403,8524,8524,0.333333333,0.487179487
1973,1.0,4418,1403,4418,0.556818182,0.0
1974,1.0,1403,4418,4418,0.0,0.428571429
1975,1.0,8524,1403,1403,0.487179487,0.333333333
1976,1.0,8524,1403,8524,0.538461538,0.333333333
1977,1.0,1403,4418,4418,0.333333333,0.428571429
1978,1.0,4418,1403,4418,0.566666667,0.333333333
1979,1.0,1403,4418,4418,0.4,0.566666667
1980,1.0,16524,1007,16524,0.569014085,0.2
1981,1.0,1435,16524,16524,0.5,0.647058824
1982,1.0,1403,4418,4418,0.0,0.566666667
1983,1.0,8524,4418,4418,0.538461538,0.556818182
1984,1.0,8524,1403,8524,0.538461538,0.0
1985,1.0,1403,4418,4418,0.4,0.566666667
1986,1.0,8524,1403,1403,0.487179487,0.4
1987,1.0,8524,1787,1787,0.487179487,0.36111111100000004
1988,1.0,4418,1403,4418,0.556818182,0.333333333
1989,1.0,1787,1007,1787,1.0,0.615384615
1990,1.0,4983,3007,4983,0.590909091,0.45161290299999995
1991,1.0,4230,15558,15558,0.5,0.597325409
1992,1.0,8524,4418,8524,0.487179487,0.556818182
1993,1.0,1403,4418,4418,0.0,0.556818182
1994,1.0,1162,4230,1162,1.0,0.5
1995,1.0,11810,15558,11810,0.637096774,0.597325409
1996,1.0,9660,994,9660,0.5,0.4
1997,1.0,4418,5820,5820,0.556818182,0.52173913
1998,1.0,994,4418,4418,0.0,0.556818182
1999,1.0,4418,15558,4418,0.556818182,0.597325409
2000,1.0,1403,8524,1403,0.564102564,0.538461538
2001,1.0,4418,8524,8524,0.566666667,0.487179487
2002,1.0,4230,6337,6337,0.6105263160000001,0.5660377360000001
2003,1.0,13656,4418,4418,0.556485356,0.556818182
2004,1.0,8524,8606,8524,0.487179487,0.666666667
2005,1.0,1162,4418,4418,0.75,0.556818182
2006,1.0,11810,1162,1162,0.637096774,0.8
2007,1.0,4418,13656,13656,0.566666667,0.556485356
2008,1.0,1403,6337,1403,1.0,0.5660377360000001
2009,1.0,10289,6337,10289,0.36,0.5660377360000001
2010,1.0,2345,13656,2345,0.578947368,0.556485356
2011,1.0,10289,994,10289,0.4,0.25
2012,1.0,15558,3007,15558,0.597325409,0.45161290299999995
2013,1.0,13656,10289,13656,0.556485356,0.428571429
2014,1.0,8524,735,8524,0.487179487,0.5
2015,1.0,998,15558,15558,0.333333333,0.597325409
2016,1.0,6337,1172,1172,0.5,0.538461538
2017,1.0,1403,998,1403,0.4,0.8
2018,1.0,998,4418,4418,0.333333333,0.556818182
2019,1.0,4230,15558,4230,0.5671641789999999,0.597325409
2020,1.0,1403,1007,1007,0.0,0.384615385
2021,1.0,4418,998,4418,0.566666667,0.692307692
2022,1.0,13656,4418,13656,0.556485356,0.556818182
2023,1.0,2345,1908,2345,0.578947368,0.0
2024,1.0,1908,1172,1172,0.5,0.538461538
2025,1.0,10151,2047,2047,0.5,0.48387096799999996
2026,1.0,11810,9660,11810,0.637096774,0.489361702
2027,1.0,4418,11810,4418,0.556818182,0.637096774
2028,1.0,4230,10151,10151,0.5,0.46153846200000004
2029,1.0,4230,10151,4230,0.333333333,0.49479166700000005
2030,1.0,13656,2345,2345,0.556485356,0.578947368
2031,1.0,2345,13656,13656,0.578947368,0.556485356
2032,1.0,1435,4418,4418,0.0,0.556818182
2033,1.0,4418,1162,1162,0.556818182,0.75
2034,1.0,4418,13656,13656,0.42105263200000004,0.556485356
2035,1.0,13656,4418,13656,0.556485356,0.556818182
2036,1.0,8524,2047,2047,0.487179487,0.4
2037,1.0,8524,4230,8524,0.487179487,0.5671641789999999
2038,1.0,8524,4230,4230,0.487179487,0.5
2039,1.0,8524,998,998,0.487179487,0.8
2040,1.0,1546,2456,2456,0.41666666700000005,0.538461538
2041,1.0,4418,174,4418,0.556818182,0.25
2042,1.0,1867,998,998,0.5555555560000001,0.692307692
2043,1.0,9660,8524,8524,0.489361702,0.487179487
2044,1.0,174,8524,8524,0.25,0.487179487
2045,1.0,8524,1867,1867,0.487179487,0.5555555560000001
2046,1.0,1867,8524,1867,0.5555555560000001,0.552238806
2047,1.0,994,1435,994,0.4,0.0
2048,1.0,994,15558,994,0.4,0.597325409
2049,1.0,1014,2047,1014,0.4,0.48387096799999996
2050,1.0,8524,6337,6337,0.487179487,0.5660377360000001
2051,1.0,8524,4230,4230,0.487179487,0.5671641789999999
2052,1.0,1014,8524,8524,0.4,0.487179487
2053,1.0,4418,13656,13656,0.42105263200000004,0.556485356
2054,1.0,4418,3216,3216,0.556818182,0.653061224
2055,1.0,6337,1403,6337,0.5660377360000001,0.564102564
2056,1.0,1210,1787,1787,0.428571429,0.36111111100000004
2057,1.0,9660,4230,4230,0.489361702,0.6105263160000001
2058,1.0,1435,2456,1435,0.5,0.75
2059,1.0,2456,1014,1014,0.25,0.666666667
2060,1.0,2047,6337,2047,0.48387096799999996,0.5660377360000001
2061,1.0,6337,10289,6337,0.5660377360000001,0.5412621360000001
2062,1.0,6337,586,586,0.5660377360000001,0.4
2063,1.0,6337,586,6337,0.5660377360000001,0.4
2064,1.0,6337,586,6337,0.5660377360000001,0.5
2065,1.0,193,2456,2456,0.333333333,1.0
2066,1.0,13656,9660,9660,0.556485356,0.489361702
2067,1.0,4230,13656,13656,0.6105263160000001,0.556485356
2068,1.0,4230,3007,4230,0.6105263160000001,0.45161290299999995
2069,1.0,8524,13656,13656,0.487179487,0.556485356
2070,1.0,994,4418,4418,0.5,0.556818182
2071,1.0,4029,174,174,0.523489933,1.0
2072,1.0,3927,13656,13656,0.25,0.556485356
2073,1.0,3403,5820,3403,0.75,0.689655172
2074,1.0,2456,3112,2456,0.538461538,0.486486486
2075,1.0,5885,1867,5885,0.5277777779999999,0.5555555560000001
2076,1.0,1867,5820,5820,0.5555555560000001,0.6
2077,1.0,8524,1435,1435,0.487179487,1.0
2078,1.0,15558,3007,3007,0.597325409,0.7777777779999999
2079,1.0,4230,3007,4230,0.5,0.448275862
2080,1.0,4621,4418,4621,0.666666667,0.556818182
2081,1.0,4230,4418,4418,0.5671641789999999,0.556818182
2082,1.0,4983,16524,4983,0.3125,0.46153846200000004
2083,1.0,13656,4418,13656,0.556485356,0.42105263200000004
2084,1.0,13656,4029,13656,0.556485356,0.523489933
2085,1.0,4029,4230,4029,0.523489933,0.6105263160000001
2086,1.0,4029,1546,4029,0.523489933,0.41666666700000005
2087,1.0,3007,2456,3007,0.45161290299999995,0.538461538
2088,1.0,6337,13656,6337,0.5660377360000001,0.556485356
2089,1.0,2456,174,174,0.25,1.0
2090,1.0,6337,10289,10289,0.5660377360000001,0.5412621360000001
2091,1.0,13656,4418,13656,0.556485356,0.42105263200000004
2092,1.0,13656,4230,4230,0.556485356,0.5671641789999999
2093,1.0,16524,1546,1546,0.46153846200000004,0.41666666700000005
2094,1.0,3434,16524,16524,0.333333333,0.5555555560000001
2095,1.0,586,15558,15558,0.4,0.597325409
2096,1.0,4230,10289,10289,0.6105263160000001,0.5412621360000001
2097,1.0,3403,1172,3403,0.75,0.538461538
2098,1.0,1787,8524,1787,0.36111111100000004,0.487179487
2099,1.0,3112,2456,2456,0.0,0.5
2100,1.0,13656,4230,13656,0.556485356,0.5671641789999999
2101,1.0,10289,13656,13656,0.5412621360000001,0.556485356
2102,1.0,1787,4029,4029,0.36111111100000004,0.523489933
2103,1.0,4029,4230,4029,0.523489933,0.5
2104,1.0,586,8606,8606,0.4,0.608695652
2105,1.0,4029,4230,4029,0.523489933,0.5671641789999999
2106,1.0,4029,586,4029,0.523489933,0.0
2107,1.0,4230,4029,4230,0.5,0.523489933
2108,1.0,2456,4230,4230,0.538461538,0.6105263160000001
2109,1.0,4029,586,586,0.523489933,0.4
2110,1.0,4029,586,586,0.523489933,0.333333333
2111,1.0,4029,586,586,0.523489933,0.333333333
2112,1.0,4029,8606,4029,0.523489933,0.35714285700000004
2113,1.0,4230,1787,4230,0.5671641789999999,0.36111111100000004
2114,1.0,4029,1787,1787,0.523489933,1.0
2115,1.0,4029,1403,4029,0.523489933,0.564102564
2116,1.0,11810,2345,11810,0.637096774,0.578947368
2117,1.0,4029,2345,4029,0.523489933,0.578947368
2118,1.0,2345,4029,2345,0.578947368,0.523489933
2119,1.0,1435,4230,4230,0.0,0.6105263160000001
2120,1.0,4029,4230,4230,0.523489933,0.5
2121,1.0,13656,8524,13656,0.556485356,0.487179487
2122,1.0,596,4230,4230,0.333333333,0.5
2123,1.0,4029,4230,4029,0.523489933,0.333333333
2124,1.0,4230,4029,4029,0.5671641789999999,0.523489933
2125,1.0,4418,4230,4418,0.556818182,0.5671641789999999
2126,1.0,13656,1787,1787,0.556485356,0.36111111100000004
2127,1.0,4230,4029,4230,0.5671641789999999,0.523489933
2128,1.0,4029,13656,4029,0.523489933,0.556485356
2129,1.0,4029,4230,4029,0.523489933,0.5
2130,1.0,13656,9660,13656,0.556485356,0.5
2131,1.0,4230,4029,4230,0.5671641789999999,0.523489933
2132,1.0,10289,1546,1546,0.333333333,0.41666666700000005
2133,1.0,11810,3007,11810,0.637096774,0.35714285700000004
2134,1.0,4029,13656,4029,0.523489933,0.556485356
2135,1.0,13656,4029,4029,0.556485356,0.523489933
2136,1.0,13656,4029,13656,0.556485356,0.523489933
2137,1.0,9660,8524,9660,0.5,0.487179487
2138,1.0,4230,8524,4230,0.6105263160000001,0.552238806
2139,1.0,8524,4029,4029,0.6122448979999999,0.523489933
2140,1.0,4029,13656,4029,0.523489933,0.556485356
2141,1.0,13656,8524,13656,0.556485356,0.538461538
2142,1.0,8524,4029,8524,0.487179487,0.523489933
2143,1.0,8524,4029,4029,0.487179487,0.523489933
2144,1.0,4029,8524,8524,0.523489933,0.552238806
2145,1.0,13656,4029,4029,0.556485356,0.523489933
2146,1.0,1007,1546,1007,0.615384615,0.41666666700000005
2147,1.0,1435,8524,8524,0.0,0.487179487
2148,1.0,3007,13656,13656,0.583333333,0.556485356
2149,1.0,4230,13656,4230,0.5671641789999999,0.556485356
2150,1.0,4230,3007,4230,0.5671641789999999,0.5
2151,1.0,13656,174,13656,0.556485356,0.25
2152,1.0,1007,4230,4230,0.384615385,0.6105263160000001
2153,1.0,10289,13656,13656,0.5412621360000001,0.556485356
2154,1.0,4230,3007,4230,0.5,0.583333333
2155,1.0,3403,3007,3403,0.4,0.529411765
2156,1.0,4029,586,4029,0.523489933,0.333333333
2157,1.0,4029,1007,4029,0.523489933,0.615384615
2158,1.0,3007,4029,3007,0.5,0.523489933
2159,1.0,1007,8606,1007,0.615384615,0.28571428600000004
2160,1.0,8524,4230,4230,0.552238806,0.5671641789999999
2161,1.0,13656,8524,13656,0.556485356,0.552238806
2162,1.0,4230,1007,1007,0.5,0.615384615
2163,1.0,4230,4029,4230,0.6105263160000001,0.523489933
2164,1.0,8606,8524,8524,0.666666667,0.552238806
2165,1.0,4029,8606,8606,0.523489933,0.666666667
2166,1.0,4029,4230,4230,0.523489933,0.5671641789999999
2167,1.0,4029,4230,4029,0.523489933,0.5
2168,1.0,4029,4230,4029,0.523489933,0.333333333
2169,1.0,4029,4230,4029,0.523489933,0.5671641789999999
2170,1.0,174,13656,13656,0.0,0.556485356
2171,1.0,4029,4230,4230,0.523489933,0.7
2172,1.0,8606,4029,4029,0.363636364,0.523489933
2173,1.0,16524,1546,16524,0.8,0.41666666700000005
2174,1.0,4029,1007,4029,0.523489933,0.615384615
2175,1.0,4029,16524,16524,0.523489933,0.569014085
2176,1.0,1546,4029,4029,0.41666666700000005,0.523489933
2177,1.0,4029,1546,4029,0.523489933,0.41666666700000005
2178,1.0,1014,13656,13656,0.4,0.556485356
2179,1.0,4029,3007,3007,0.523489933,0.5
2180,1.0,2047,6337,2047,0.48387096799999996,0.5660377360000001
2181,1.0,4029,10289,4029,0.523489933,0.36
2182,1.0,8606,10289,10289,0.533333333,0.35714285700000004
2183,1.0,8524,8606,8524,0.552238806,0.363636364
2184,1.0,13656,2456,2456,0.556485356,0.538461538
2185,1.0,8606,8524,8524,0.333333333,0.552238806
2186,1.0,8524,4029,4029,0.552238806,0.523489933
2187,1.0,4029,8524,4029,0.523489933,0.552238806
2188,1.0,13656,4029,13656,0.556485356,0.523489933
2189,1.0,4029,8524,8524,0.523489933,0.487179487
2190,1.0,13656,4029,13656,0.556485356,0.523489933
2191,1.0,13656,4029,4029,0.556485356,0.523489933
2192,1.0,8524,4029,8524,0.487179487,0.523489933
2193,1.0,4230,1546,1546,0.5671641789999999,0.41666666700000005
2194,1.0,13656,1546,13656,0.556485356,0.41666666700000005
2195,1.0,13656,4029,13656,0.556485356,0.523489933
2196,1.0,13656,1435,13656,0.556485356,0.666666667
2197,1.0,4029,2047,2047,0.523489933,0.48387096799999996
2198,1.0,8524,4029,8524,0.487179487,0.523489933
2199,1.0,13656,4029,13656,0.556485356,0.523489933
2200,1.0,2047,8524,8524,0.4,0.487179487
2201,1.0,8524,2047,2047,0.487179487,0.4
2202,1.0,4029,13656,4029,0.523489933,0.556485356
2203,1.0,398,8524,398,1.0,0.552238806
2204,1.0,8524,10289,10289,0.552238806,0.35714285700000004
2205,1.0,4230,1007,1007,0.5671641789999999,0.615384615
2206,1.0,4230,1007,4230,0.5671641789999999,0.2
2207,1.0,9660,4983,4983,0.5,0.590909091
2208,1.0,9660,4230,9660,0.489361702,0.5671641789999999
2209,1.0,994,1908,994,0.2,0.0
2210,1.0,2456,1546,1546,0.0,0.41666666700000005
2211,1.0,8524,4029,4029,0.487179487,0.523489933
2212,1.0,4029,210,4029,0.523489933,0.5
2213,1.0,4029,210,210,0.523489933,1.0
2214,1.0,4029,165,165,0.523489933,0.5
2215,1.0,398,8524,8524,0.0,0.487179487
2216,1.0,4029,8524,4029,0.523489933,0.487179487
2217,1.0,15558,2345,15558,0.597325409,0.578947368
2218,1.0,6337,3007,3007,0.5660377360000001,0.35714285700000004
2219,1.0,3434,15558,15558,0.606557377,0.597325409
2220,1.0,16524,3434,16524,0.8,0.606557377
2221,1.0,2456,13656,13656,0.538461538,0.556485356
2222,1.0,4495,2456,4495,0.5,0.538461538
2223,1.0,3007,1908,1908,0.428571429,0.666666667
2224,1.0,8606,1014,8606,0.571428571,0.4
2225,1.0,8524,16524,8524,0.487179487,0.35
2226,1.0,2047,4230,4230,0.48387096799999996,0.5671641789999999
2227,1.0,8524,16524,8524,0.487179487,0.375
2228,1.0,13656,1546,13656,0.556485356,0.41666666700000005
2229,1.0,8524,8606,8606,0.487179487,0.571428571
2230,1.0,4418,3216,4418,0.42105263200000004,0.534883721
2231,1.0,8524,3216,3216,0.487179487,0.534883721
2232,1.0,4230,11810,4230,0.5671641789999999,0.637096774
2233,1.0,4418,3216,4418,0.566666667,0.5
2234,1.0,8606,13656,13656,0.363636364,0.556485356
2235,1.0,4230,4418,4418,0.5671641789999999,0.556818182
2236,1.0,4029,10289,4029,0.523489933,0.333333333
2237,1.0,8524,4230,4230,0.487179487,0.5
2238,1.0,4029,586,4029,0.523489933,0.333333333
2239,1.0,586,16524,586,0.5,0.569014085
2240,1.0,13656,4029,4029,0.556485356,0.523489933
2241,1.0,4029,8606,8606,0.523489933,0.681818182
2242,1.0,9660,4230,9660,0.489361702,0.6105263160000001
2243,1.0,4029,13656,4029,0.523489933,0.556485356
2244,1.0,5885,15558,5885,0.5277777779999999,0.597325409
2245,1.0,13656,8524,13656,0.556485356,0.487179487
2246,1.0,586,4983,586,0.333333333,0.3125
2247,1.0,16524,13656,16524,0.569014085,0.556485356
2248,1.0,8606,1546,8606,0.666666667,0.0
2249,1.0,4230,994,4230,0.6105263160000001,0.2
2250,1.0,13656,1546,13656,0.556485356,0.41666666700000005
2251,1.0,3007,4230,3007,0.428571429,0.5
2252,1.0,16524,13656,13656,0.35,0.556485356
2253,1.0,16524,4230,4230,0.8,0.5671641789999999
2254,1.0,4230,16524,4230,0.333333333,0.35
2255,1.0,4230,8606,4230,0.5,0.36842105299999994
2256,1.0,13656,4230,4230,0.556485356,0.6105263160000001
2257,1.0,11109,4230,11109,0.49206349200000005,0.5671641789999999
2258,1.0,11109,4230,4230,0.49206349200000005,0.6105263160000001
2259,1.0,4230,13656,4230,0.6105263160000001,0.556485356
2260,1.0,5885,3434,5885,0.5277777779999999,0.606557377
2261,1.0,16524,3007,16524,0.35,0.428571429
2262,1.0,4230,1546,4230,0.6105263160000001,0.41666666700000005
2263,1.0,6337,16524,6337,0.5660377360000001,0.569014085
2264,1.0,15558,5820,15558,0.597325409,0.689655172
2265,1.0,2456,1435,1435,0.5,1.0
2266,1.0,2456,15558,2456,0.5,0.597325409
2267,1.0,6337,16524,6337,0.5660377360000001,0.484848485
2268,1.0,1007,4230,4230,0.615384615,0.6105263160000001
2269,1.0,3403,4230,3403,0.75,0.5671641789999999
2270,1.0,3403,4230,4230,0.307692308,0.5671641789999999
2271,1.0,8524,16524,16524,0.487179487,0.8
2272,1.0,16524,4418,4418,0.508038585,0.556818182
2273,1.0,11810,6337,6337,0.637096774,0.5660377360000001
2274,1.0,5370,11810,11810,0.2,0.637096774
2275,1.0,6337,5370,6337,0.5660377360000001,0.0
2276,1.0,8606,16524,8606,0.571428571,0.8
2277,1.0,10289,8524,8524,0.5412621360000001,0.487179487
2278,1.0,994,10289,10289,0.4,0.833333333
2279,1.0,1908,1007,1007,0.6333333329999999,0.384615385
2280,1.0,16524,11109,16524,0.35,0.5
2281,1.0,1435,596,1435,0.666666667,0.6
2282,1.0,4621,4418,4621,0.5,0.566666667
2283,1.0,4621,4418,4418,0.428571429,0.556818182
2284,1.0,4029,8524,4029,0.523489933,0.487179487
2285,1.0,4621,1908,4621,0.428571429,0.0
2286,1.0,4029,8606,4029,0.523489933,0.409090909
2287,1.0,11810,2456,11810,0.637096774,0.5
2288,1.0,10289,8524,10289,0.4,0.487179487
2289,1.0,5885,10151,5885,0.5277777779999999,0.625
2290,1.0,1908,10151,1908,0.666666667,0.625
2291,1.0,8606,4029,4029,0.409090909,0.523489933
2292,1.0,10289,16524,10289,0.36,0.35
2293,1.0,6337,586,6337,0.5660377360000001,0.0
2294,1.0,1787,994,994,0.36111111100000004,1.0
2295,1.0,8524,8606,8606,0.487179487,0.36842105299999994
2296,1.0,994,13656,13656,0.2,0.556485356
2297,1.0,2456,15558,2456,0.538461538,0.597325409
2298,1.0,174,994,174,0.25,0.4
2299,1.0,994,11109,11109,0.2,0.5
2300,1.0,11109,994,11109,1.0,0.2
2301,1.0,1435,10289,1435,0.666666667,0.5412621360000001
2302,1.0,1908,15558,1908,1.0,0.597325409
2303,1.0,1435,1546,1435,0.666666667,0.41666666700000005
2304,1.0,16524,1546,1546,0.35,0.41666666700000005
2305,1.0,8524,13656,13656,0.487179487,0.556485356
2306,1.0,13656,2047,2047,0.556485356,0.48387096799999996
2307,1.0,16524,1787,1787,0.569014085,0.36111111100000004
2308,1.0,4621,4418,4621,0.8,0.566666667
2309,1.0,4621,4029,4029,0.454545455,0.523489933
2310,1.0,5370,1033,1033,0.2,0.428571429
2311,1.0,5370,4029,4029,0.2,0.523489933
2312,1.0,1033,4029,4029,0.428571429,0.523489933
2313,1.0,5370,4029,4029,0.214285714,0.523489933
2314,1.0,5370,4029,5370,0.2,0.523489933
2315,1.0,9660,2047,2047,0.489361702,0.833333333
2316,1.0,6337,3434,3434,0.5660377360000001,0.606557377
2317,1.0,3112,1033,3112,0.486486486,0.428571429
2318,1.0,10151,4029,10151,0.49479166700000005,0.523489933
2319,1.0,5370,1033,1033,0.2,0.428571429
2320,1.0,5370,8524,5370,0.2,0.487179487
2321,1.0,5370,1033,5370,0.594594595,0.0
2322,1.0,3112,8524,3112,0.486486486,0.552238806
2323,1.0,3112,13656,3112,0.486486486,0.556485356
2324,1.0,3112,4029,3112,0.486486486,0.523489933
2325,1.0,8606,16524,16524,0.6,0.484848485
2326,1.0,8606,1033,1033,0.36842105299999994,0.428571429
2327,1.0,16524,5370,16524,0.484848485,0.333333333
2328,1.0,3112,16524,16524,0.486486486,0.484848485
2329,1.0,11109,5820,5820,0.49206349200000005,0.689655172
2330,1.0,16524,3112,16524,0.484848485,0.486486486
2331,1.0,4621,4418,4621,0.454545455,0.75
2332,1.0,1787,6337,6337,0.36111111100000004,0.5660377360000001
2333,1.0,3112,13656,3112,0.486486486,0.556485356
2334,1.0,13656,3007,3007,0.556485356,0.583333333
2335,1.0,16524,8524,8524,0.484848485,0.552238806
2336,1.0,8606,1787,8606,0.35714285700000004,0.36111111100000004
2337,1.0,1403,1787,1403,0.564102564,0.0
2338,1.0,1787,1403,1403,0.36111111100000004,0.564102564
2339,1.0,3403,5820,5820,0.28571428600000004,0.666666667
2340,1.0,11109,1867,11109,1.0,0.375
2341,1.0,16524,1435,1435,0.35,0.666666667
2342,1.0,1403,1033,1403,0.564102564,0.428571429
2343,1.0,1435,2047,2047,0.666666667,0.48387096799999996
2344,1.0,3403,937,3403,0.75,0.529411765
2345,1.0,16524,8606,8606,0.484848485,0.46153846200000004
2346,1.0,5370,8606,5370,0.615384615,0.5471698110000001
2347,1.0,2047,4029,2047,0.48387096799999996,0.523489933
2348,1.0,8524,11109,8524,0.552238806,0.0
2349,1.0,8524,3007,3007,0.552238806,0.35714285700000004
2350,1.0,5820,1033,1033,0.52173913,0.428571429
2351,1.0,5820,3007,3007,0.689655172,0.45161290299999995
2352,1.0,16524,3007,3007,0.484848485,0.5
2353,1.0,3007,5820,5820,0.428571429,0.523809524
2354,1.0,10289,8524,8524,0.5412621360000001,0.552238806
2355,1.0,11109,1435,11109,1.0,0.666666667
2356,1.0,1435,10289,1435,1.0,0.36
2357,1.0,5820,695,695,0.526315789,0.666666667
2358,1.0,9660,586,9660,0.5,0.333333333
2359,1.0,5820,994,5820,0.689655172,0.4
2360,1.0,4621,1908,1908,0.8,0.545454545
2361,1.0,3216,4418,3216,0.653061224,0.36842105299999994
2362,1.0,3216,4418,3216,0.653061224,0.556818182
2363,1.0,3216,4418,4418,0.534883721,0.31578947399999996
2364,1.0,3216,4418,3216,0.333333333,0.31578947399999996
2365,1.0,3216,4418,3216,0.653061224,0.556818182
2366,1.0,3216,4418,4418,0.0,0.31578947399999996
2367,1.0,16524,3007,16524,0.484848485,0.35714285700000004
2368,1.0,9660,1320,9660,0.5,0.0
2369,1.0,4983,13656,13656,0.3125,0.556485356
2370,1.0,4983,3112,3112,0.3125,0.486486486
2371,1.0,1320,6337,6337,0.2,0.5660377360000001
2372,1.0,15234,16524,15234,0.546153846,0.508038585
2373,1.0,15234,3007,15234,0.546153846,0.46666666700000003
2374,1.0,8524,1320,8524,0.552238806,0.2
2375,1.0,1320,16524,16524,0.0,0.484848485
2376,1.0,5885,3007,3007,0.5277777779999999,0.5
2377,1.0,10151,8606,8606,0.5,0.666666667
2378,1.0,1435,1320,1435,0.666666667,0.2
2379,1.0,11810,5885,5885,0.637096774,0.5277777779999999
2380,1.0,15234,16524,15234,0.546153846,0.508038585
2381,1.0,4621,15558,15558,0.428571429,0.692307692
2382,1.0,4029,8606,4029,0.523489933,0.470588235
2383,1.0,5370,6337,6337,0.2,0.5660377360000001
2384,1.0,6337,5370,6337,0.5660377360000001,0.214285714
